0.00463682846441711,0.098343430145664,0.349832870873782
0.00858019345199138,0.104559284113183,0.350923311029386
0.0125649246059743,0.110824915117973,0.351981384068802
0.0161709067821996,0.116931921783254,0.353057436167705
0.0196226364495734,0.122981558720696,0.354105812973403
0.0229160779638364,0.129014151746803,0.355167818384576
0.026055730937142,0.135014341140128,0.356195466992292
0.0290464542219426,0.140931358616234,0.357225041860249
0.0318907528044727,0.14675255747793,0.358228849577164
0.0346955148643826,0.152561996930851,0.359227707842503
0.0373668469671282,0.158356651768641,0.360218627817055
0.0398042780763334,0.164072179959604,0.361199968361264
0.0421037575358148,0.169711279373682,0.362175136901759
0.0441074128054484,0.175273773025747,0.363119963464195
0.0459676383091407,0.180760636382739,0.364056505973295
0.0477422427080521,0.186205392240283,0.364976232209892
0.0494645583110961,0.191514000625517,0.365882766323037
0.0508900105027932,0.196765607099665,0.366763377869098
0.0522539946184073,0.201844517719304,0.367609647154597
0.0535465373767983,0.206876393181042,0.36845754711603
0.0547741173989752,0.211751804612668,0.369265805930971
0.0559519821875031,0.216510446813138,0.370048668809448
0.0570212590297328,0.221140726357526,0.370813470703062
0.0579745801420397,0.225648187860473,0.371556817378806
0.059055719575794,0.230019151140958,0.37228053136914
0.0600289005001688,0.234335288649766,0.37298427182988
0.0608694613109697,0.238500494783501,0.373672782875237
0.0617735303041152,0.242592670570683,0.374341508943731
0.0627709582139081,0.246598012025646,0.37497893004276
0.0636277024481396,0.250518860510314,0.375607911032058
0.0645160739278455,0.254394707179255,0.376234649991008
0.0654202434841511,0.258167996241871,0.376836823771047
0.0663469188368104,0.261923013844327,0.377419673298588
0.0673032039734481,0.265626071764682,0.377994177863644
0.0682889559013241,0.269300995342958,0.378558857237358
0.0693241626107408,0.272922675676844,0.37911207409832
0.0702587466338407,0.276545565649373,0.379653893112374
0.0713673109074179,0.280126412586579,0.380185715607052
0.0723972457625645,0.283711641506611,0.380707959524961
0.0736085690544476,0.28727544961853,0.381212862447885
0.0747221349073697,0.290850085019384,0.381694000197004
0.0759232206801241,0.294401107236909,0.382159856440346
0.0771853194398813,0.29795528539493,0.38261788335826
0.0785210691463026,0.301501245859489,0.383059076811752
0.079937072917207,0.305058183159058,0.383472017655924
0.081444728122141,0.308597361624691,0.383855026735956
0.0829232782843916,0.312102346254882,0.384210146097335
0.0845620420261478,0.315645299190338,0.384536895504106
0.0861626551129034,0.319145600833084,0.384831668685398
0.0879679849271208,0.322649509676988,0.385090635604305
0.0897924936048698,0.326110696296033,0.385310209118761
0.091745929990685,0.329599199309823,0.385487073846328
